ELEMENT_GLOBAL_ID	SIMGLOBAL_ID	SIMNOTE
860215	860211	Where mesomorphic shrub and herb growth forms are irregular in structure (i.e., natural processes occur for tree seedlings, herbs and shrubs), stands may better fit here (e.g., pastures where non-intensive grazing of livestock on native or introduced grasslands).
860215	860214	Farm and urban ponds that are not regularly managed may contain a native set of growth forms and species that place them in this class.
860269	860239	Some mangrove formations may be mixed with salt marshes, but by and large they are physiognomically quite distinct.
866803	684003	is a more mixed forest of smaller Piedmont floodplains in the same geographic area.
866803	687763	is a fairly similar forest of natural levees mainly in the Coastal Plain.
866803	683782	is a more mixed floodplain of the Blue Ridge, with more interior flora.
866803	684919	has previously been used for most of the communities covered by this one, and is narrowed by the creation of this association.
866803	684307	is a levee forest of more northern and interior range.
879084	870290	occurs on more gentle slopes and deeper soils; trees are usually tall and the canopy closed to partially open.
899359	899360	is southern mesic forest without beech-oak dominance.
870290	870280	occurs in more xeric situations.
899359	899358	is mesic Coastal Plain oak-hickory forest.
899359	873168	is southern mesic forests with beech-oak dominance.
899360	899359	is rich mesic cherrybark oak-Shumard oak forest.
899360	899358	is mesic Coastal Plain oak-hickory forest.
899360	873168	is southern mesic forest with beech-oak dominance.
899373	899374	is drier and usually has a more open canopy; it has an understory with more prairie-affiliated species.
899373	899004	has some similarities but the tree canopy is dominated or codominated by <i>Quercus macrocarpa</i> and the understory has many more species from the mixedgrass prairie.
899374	899373	tends to be wetter, has a more closed tree canopy and lacks abundant prairie understory species; <i>Quercus macrocarpa</i> is not dominant but can be in A3250.
899374	899004	does not occur in Glacial Lake Agassiz.
899699	899701	has a much broader distribution throughout much of the Rocky Mountains.
866803	686466	is a northern, early-successional floodplain forest.
866803	798401	is a more mixed smaller stream of the northern Piedmont.
866803	686841	is a levee or streamside forest of the northern Piedmont and Coastal Plain.
860350	860274	are true organic-soil shrub and herb wetlands.
860350	860387	occurs further south in warmer climes.
685607	867540	
867532	685830	
867532	687351	
867532	688972	
689828	867410	
683960	867540	
688283	866515	
688972	867532	
899125	899518	
689354	687798	
899125	899124	
871240	899609	
871240	899610	
899141	899126	
899182	899529	
870954	899540	
899257	899256	
899260	900003	
899277	899290	
899278	900003	
899282	899313	
899284	899313	
899286	899148	
899287	900003	
899330	900053	
899338	899239	
899354	899357	
899372	898975	
899372	899004	
899374	898975	
899375	881502	
899392	899393	
899392	899394	
899392	899395	
899392	899396	
899398	899397	includes related woodlands of the Ozark-Ouachita and Interior Low Plateau regions.
899401	899289	
899435	879104	
899436	879104	
899440	898980	
899440	899039	of interior not coastal plains.
899481	898962	
899495	899239	
899496	899886	
899507	899056	
899517	899122	
899518	899124	
899521	899124	
899521	899518	
899524	899539	
899526	899122	
899526	899132	
899526	899512	
899526	899517	
899563	899689	
899573	871069	
899596	871088	occurs in the warm temperate Southeastern Coastal Plain.
899610	899523	
899613	899529	
899619	899550	
899620	899549	
899641	899486	
899712	899616	
899713	899059	
899718	899609	
899718	899610	
866803	802106	is a compositionally related forest of heavily scoured areas in the Potomac Gorge of Virginia.
860886	860740	extends as far north in Alaska as the Alaska Range, and shares a number of species, but is dominated by <i>Empetrum nigrum</i>.
837682	877313	
835861	860767	
835861	885451	
833213	833254	
899721	899529	
899722	871088	
899752	899732	
900087	899648	
687589	895820	
688217	897923	
683900	684492	
866515	688323	
833267	877314	
833268	877335	is characterized by <i>Quercus muehlenbergii</i> and <i>Juniperus virginiana</i>, but in association with northern conifers <i>Thuja occidentalis</i> and <i>Pinus banksiana</i>.
857005	856981	
856995	856981	
857274	848817	
857274	849120	
857308	848817	
857235	849120	
848817	849107	
860851	848848	
887156	833261	
887161	833261	
887161	833262	
894450	836850	
894450	837180	
894450	857050	
894450	857091	
894451	836850	
894451	837180	
894451	857091	
899244	898984	
899629	899619	
899629	899632	
899630	899620	
899632	899634	
899632	899635	
899635	899633	
899843	899785	
899940	899441	
899941	899442	
899989	899990	
899303	905184	has herbaceous layers dominated by <i>Festuca campestris, Festuca idahoensis</i>, or <i>Pseudoroegneria spicata</i>.
899303	899459	
899302	899455	
899300	905187	has herbaceous layers dominated <i>Festuca campestris</i> or <i>Festuca idahoensis</i>.
899349	899896	may have more abundant conifers and may not be sufficiently distinctive floristically to warrant separation.
899508	899162	
899508	899180	
899508	899497	
899508	899498	
899508	899505	
899508	899506	
899533	899536	is dominated by native wetland graminoid plants.
899533	899537	is dominated by exotic graminoid wetland plants.
899534	899537	is dominated by exotic graminoid wetland plants.
860232	860219	Where tree cover exceeds 10%, stands are typically placed in <i>1.A ~Tropical Forest &amp; Woodland Subclass (S17)$$</i>. However, in tropical upland savanna regions, stands may have 40% tree cover, where trees are &lt;8 m tall, tree regeneration is sparse to absent, and there is a substantial graminoid layer.
860232	867662	<i>1.A ~Tropical Forest &amp; Woodland Subclass (S17)$$</i> long-rotation plantations or woody restoration plantings with an irregular structure and a largely spontaneous ground layer may initially be similar to Woody Agricultural Vegetation (S22) in their early stages of development, especially if planted in rows and the understory is strongly manipulated.
899534	899536	is dominated by native wetland graminoid plants.
899535	899534	is not dominated by annual plants, or native plants.
899535	899536	is dominated by native wetland graminoid plants.
899535	899537	is dominated by exotic graminoid wetland plants.
899536	899534	is dominated by exotic broadleaf forbs.
899536	899537	is dominated by exotic graminoid wetland plants.
899537	899536	is dominated by native wetland graminoid plants.
901902	899426	is similar in terms of canopy dominants, but associated tree and understory species are those with more southern distributions.
899896	899349	
890146	684967	is more mesic and fire-prone.
890146	690025	is more mesic and fire-prone.
890146	890136	
860831	860838	is differentiated by its boreal-centric distribution and presence of <i>Alnus viridis ssp. fruticosa</i>.
684534	688808	
860830	849268	has more aerated / less saturated, more well-drained soils, and lacks <i>Lysichiton americanus</i>.
860830	849242	is a similar saturated, forested group, but occurs in the interior with Rocky Mountain indicator species, such as <i>Picea engelmannii</i>.
860830	849282	has more aerated / less saturated, more well-drained soils, and lacks <i>Lysichiton americanus</i>.
860830	849275	has poorer, peaty organic or mineral soils and lacks <i>Lysichiton americanus</i>.
689445	687973	
957919	860346	D022 (especially ~Southern Vancouverian Lowland Grassland &amp; Shrubland Macrogroup (M050)$$) tends to overlap with D327, especially the component ~Californian North Coastal &amp; Mesic Scrub Group (G662)$$, along the immediate coast of northern California and adjacent Oregon. ~Western North American Ruderal Grassland &amp; Shrubland Macrogroup (M493)$$ tends to overlap with the ruderal component of D021 in the northwestern portion of California and adjacent Oregon. However, it differs by having better representation from perennial grasses and forbs.
957919	860302	Within D039, ~North American Warm Desert Ruderal Scrub &amp; Grassland Macrogroup (M512)$$ overlaps in the southern interior portions of the range of D021 where more dry-adapted ruderal and native species occur.
957919	860326	Within D040, ~Great Basin-Intermountain Dry Shrubland &amp; Grassland Macrogroup (M171)$$ overlaps in the interior portions of the range of this division where more dry-adapted ruderal and native species occur.
860284	860385	
860408	860340	
860294	860408	
860355	860370	
860275	860355	Landscape features such as presence of forested ecosystems at lower elevations can be used to separate these divisions. Additionally, some floristic indices can be used.
860311	860343	may intergrade with stands of D060 classified to ~Madrean Lowland Evergreen Woodland Macrogroup (M010)$$ in the north. The tree species <i>Juniperus monosperma</i> and/or <i>Pinus edulis</i> may be shared between the divisions.
860311	872779	may intergrade with stands of D060 classified to ~Madrean Montane Forest &amp; Woodland Macrogroup (M011)$$ in the north (e.g., along the Mogollon Rim). Tree species such as <i>Pinus ponderosa, Pseudotsuga menziesii,</i><i> Abies concolor</i>, and/or <i>Acer grandidentatum</i> and shrub species <i>Quercus turbinella, Quercus gambelii, Cercocarpus montanus</i>, and others are shared between the divisions. The two units may also intergrade in the higher elevations of the higher "sky island" ranges in southeastern Arizona (e.g., Pinaleno and Chiricahua mountains), where a predominance by Rocky Mountain species (e.g., <i>Picea engelmannii, Populus tremuloides, Abies lasiocarpa var. arizonica</i>) is diagnostic of D194.
860313	860302	
860303	860293	
860303	860407	
860293	860327	
860351	860374	
860315	860370	
872779	860385	
885014	860374	
933574	933578	
933574	933582	
833203	833204	
833254	886897	
857308	953927	
860755	953927	
860623	932976	
687382	688494	
686717	688421	
857675	959134	
685909	959235	
860346	860404	
959276	959283	
856658	874156	
686693	959346	
959258	959267	
860809	868578	has a similar overstory composition, but occurs on moist substrates and has an herb-rich understory.
872774	872689	always has permafrost and often supports tussock-forming graminoids, either <i>Eriophorum vaginatum</i> or <i>Carex bigelowii</i>.
860882	849268	
860882	849282	
860882	860831	includes <i>Salix alaxensis</i> floodplains.
860886	860768	overlaps and shares a number of species but is dominated by <i>Dryas drummondii</i>.
959761	959756	moist tundra (G829) has lower (&lt;25%) cover of shrubs that are often dwarfed (&lt;40 cm) due to their high arctic or coastal location.
959761	860763	is tussocked.
860831	959747	is separated by shorter stature and non-floodplain location.
860882	868578	
860724	860763	
860768	860886	
959756	959761	
931850	833221	
931850	881413	
931850	931842	
860693	860627	
860693	907585	
833225	837180	
833225	887296	
833225	887295	
689061	948549	
837180	833225	
885451	948485	
885451	948499	
838755	860591	
860627	860693	
683084	689917	
683127	685623	
688551	685117	
686363	684140	
686424	687044	
899482	899758	
899482	870954	
860311	860388	may intergrade with stands of D060 classified to ~Balconian Forest &amp; Woodland Macrogroup (M015)$$ near its eastern limits. The southeastern D006 generally is composed of stands with taller trees that are more mesic in tolerance and that more frequently exhibit complete canopy closure. The southeastern tree species <i>Quercus muehlenbergii, Prunus serotina, Ulmus crassifolia, Quercus stellata, Quercus marilandica, Aesculus pavia, Lindera benzoin</i>, and <i>Cercis canadensis</i> may be shared between the divisions. In addition to the diagnostic Balconian species, species with western affiliations such as <i>Acer grandidentatum, Diospyros texana, Quercus mohriana, Juglans major</i>, and <i>Prosopis glandulosa</i> generally will also indicate D060.
860311	860284	may intergrade with stands of D060 classified to ~Balconian Forest &amp; Woodland Macrogroup (M015)$$ in the southern Cross Timbers area of north-central Texas.
685680	959327	
685680	683738	
684905	959327	
689531	959346	
687131	687652	
689943	684248	
686588	683272	
685159	687317	
860374	885014	abuts this division (D026) in southern Florida and, possibly, along the south Texas Gulf Coast. The two divisions share species such as <i>Batis maritima, Cakile lanceolata, Sesuvium portulacastrum, Sporobolus virginicus</i>, and <i>Uniola paniculata</i>. The former division is distinguished by a predominance of characteristically tropical species, including <i>Alternanthera maritima, Blutaparon vermiculare (= Philoxerus vermicularis), Canavalia rosea, Chamaesyce mesembrianthemifolia (= Euphorbia mesembrianthemifolia), Coccoloba uvifera, Ipomoea pes-caprae, Piscidia piscipula, Pithecellobium keyense, Remirea maritima, Scaevola plumieri</i>, and <i>Suriana maritima</i>.
860374	860301	occurs to the north of D026, and the two units share a number of species found in the northern areas of the latter division. Diagnostic criteria for the eastern part of the former division are currently not clear; the boundary between these divisions is in Canada.
860374	860295	interfaces inland along its entire range with this division. Vegetation of D024 lacks the species assemblages that are unique to the maritime setting, including its exposure to frequent storm disturbance. Some inland sites may be on sandy, rapidly drained sites that have broad floristic similarity to D026, but these stands can be distinguished by the usual absence of species that are strictly or primarily coastal in distribution [see Diagnostic Characteristics].
860374	860351	interfaces inland along its entire range with this division. Vegetation of D0102 lacks the species assemblages that are unique to the maritime setting, including its exposure to frequent storm disturbance. Some inland sites may be on sandy, rapidly drained sites that have broad floristic similarity to D026, but these stands can be distinguished by the usual absence of species that are strictly or primarily coastal in distribution [see Diagnostic Characteristics].
860374	860325	Sparsely vegetated upper beach stands of D026 intergrade with sparser (incipient) stands of D034 in the middle to inland side of barrier islands and spits, and the two units share some salt-tolerant ruderal species. Stands that can be assigned to the salt marsh D034 can be distinguished by a greater prevalence of hydrophytic, rather than upland, species, including pioneer individuals of the eventually dominant graminoid species (e.g., <i>Spartina alterniflora, Distichlis spicata</i>).
860293	860407	intergrades with D064 along a salinity gradient, with D065 occupying salinity regimes of upper mesohaline or higher (approximately greater than 10 practical salinity units (psu)) and D064 in oligohaline to lower mesohaline regimes. Except for <i>Ruppia maritima</i>, there is generally little floristic overlap between the divisions. The presence of <i>Zostera</i> spp. and/or <i>Phyllospadix</i> spp. usually will be diagnostic of D064, while that of <i>Zannichellia palustris, Stuckenia pectinata, Potamogeton</i> spp., and other species that can grow in freshwater will indicate D065. Because of the wide salinity tolerance of <i>Ruppia maritima</i>, stands strongly dominated by that species may be problematic to assign. In these cases, the predominance of these other species as minor associates will often make the determination. Vascular plant stands that are monospecific with <i>Ruppia maritima</i> occur in both divisions and may have to be assigned by water salinity and/or by associated biota other than vascular plants.
860293	860303	intergrades with D064 along a climate gradient in the southeastern Atlantic coast, with the boundary near the southern limit of the range of <i>Zostera marina</i> (approximately the North Carolina - South Carolina border). As with the conceptual boundary with D065, <i>Ruppia maritima</i> is characteristic of both divisions. In mixed stands near this boundary, the presence of <i>Zostera marina</i> indicates D063, while monospecific stands of <i>Halodule wrightii</i> or stands with both <i>Halodule wrightii</i> and <i>Ruppia maritima</i>, but without <i>Zostera marina</i>, generally will be assigned D064. Other taxa that are characteristic of D063 in the southeastern United States (<i>Halophila</i> spp., <i>Cymodocea filiformis (= Syringodium filiforme)</i>, and <i>Thalassia testudinum</i>) have ranges that do not overlap that of <i>Zostera marina</i>. On the Pacific coast of North America, the boundary between the two divisions occurs well south of the U.S. (south of Baja California).
872779	872780	includes floodplain and swamp forests over the range of D194.
872779	872761	includes predominately conifer forests and woodlands of temperate maritime (coastal) areas that occur to the west of D194.
872779	860348	includes warmer climate forests, woodlands and savannas dominated by oak and conifer species that occur south and west of D194.
872779	860311	includes warmer climate evergreen, conifer or broad-leaved forests, woodlands or savannas of Madrean species of pinyon, juniper and oak, or conifer-oak mixed forests that occur to the south of D194.
872779	860343	
886897	833254	occurs on warmer and drier sites with <i>Abies concolor</i>, but may have <i>Abies magnifica</i> codominant.
886897	833266	occurs on colder sites, generally further north, where the transition from G749 to this one is to be determined.
860853	959747	is dominated by dwarf rather than erect willow species.
684542	687615	
933578	860387	The range of D323 abuts that of D032 in Texas and New Mexico where the southwestern Great Plains or the Edwards Plateau meet the Chihuahuan Desert region. Generally the predominance of [cold-tolerant] Great Plains species (e.g., <i>Carex emoryi, Elaeagnus angustifolia, Panicum virgatum, Spartina pectinata</i>) and eastern temperate region species (e.g., <i>Justicia americana</i>) will indicate the former, while the predominance of less cold-tolerant] desert species (e.g., <i>Arundo donax, Baccharis salicifolia, Muhlenbergia rigens, Prosopis</i> spp., <i>Pluchea sericea, Tamarix</i> spp.) will indicate the latter.
933578	933574	The range of D323 abuts that D322 in the Atlantic and Gulf coastal plains from the Maritime Provinces to Texas. Generally, species that are restricted to the coastal plains (e.g., <i>Amaranthus cannabinus, Carex hyalinolepis, Cladium mariscus ssp. jamaicense, </i><i>Eleocharis equisetoides, Ilex glabra, Leersia hexandra, Morella cerifera, Nelumbo lutea, Panicum hemitomon, Panicum tenerum, Proserpinaca pectinata, Spartina cynosuroides, Vaccinium formosum, Vaccinium fuscatum, Zizaniopsis miliacea</i>) will indicate stands of D322. Genera such as <i>Andropogon, Eriocaulon, Fimbristylis, Fuirena, Paspalum, Rhynchospora, Sarracenia</i>, and <i>Xyris</i> have greater prominence and a higher diversity of species in D322, in the southern part of the ranges of the two divisions. The floristic distinctions between the divisions in the northern part of their ranges, where there are fewer characteristically warm-temperate taxa, is not as clear.
933578	893245	The range of D323 extends to that of D320 in the boreal region of Canada (outside the scope of the USNVC). The two divisions share a number of dominant species (e.g., <i>Calamagrostis canadensis, Carex aquatilis, Carex utriculata</i>), and the floristic distinctions between the divisions within the boreal region are not clear.
933578	860295	Stands of D323 may intergrade with [upland] stands of D024. In many cases, the hydrophytic vegetation criterion of a prevalence index score of 3.0 or less (Wentworth et al. 1988, USACE 2010a, 2010b, 2012a, 2012b) often is a reasonably accurate diagnostic feature for distinguishing vegetation of the former from that of the upland division.
933578	860386	Stands of D323 may intergrade with [upland] stands of D024. In many cases, the hydrophytic vegetation criterion of a prevalence index score of 3.0 or less (Wentworth et al. 1988, USACE 2010a, 2010b, 2012a, 2012b) often is a reasonably accurate diagnostic feature for distinguishing vegetation of the former from the upland division.
933578	860274	Stands of D323 may intergrade with those of D029 in the northeastern United States and southeastern Canada. The former usually occur on mineral soils or mucky Histosols, whereas the latter are usually on peaty Histosols. In this area, D029 is characterized by the predominance of peatland-favoring vascular species such as <i>Andromeda polifolia, Carex exilis, Carex lasiocarpa, Carex livida, Carex magellanica ssp. irrigua, Carex michauxiana, Carex oligosperma, Carex sterilis, Chamaedaphne calyculata, Dasiphora fruticosa ssp. floribunda, Drosera</i> spp., <i>Eriophorum</i> spp., <i>Kalmia angustifolia, Kalmia polifolia, Ledum groenlandicum, Rhynchospora alba, Sarracenia purpurea, Trichophorum alpinum</i>, and/or <i>Vaccinium oxycoccos</i>, and of bryophytes such as <i>Aulacomnium palustre, </i><i>Campylium stellatum, Scorpidium scorpioides, Sphagnum capillifolium (= Sphagnum nemoreum), Sphagnum centrale, Sphagnum contortum, Sphagnum cuspidatum, Sphagnum fuscum, Sphagnum magellanicum, Sphagnum papillosum, Sphagnum rubellum, Sphagnum teres, Sphagnum warnstorfii</i>, and/or <i>Tomentypnum nitens</i>.
933578	860350	The range of D323 abuts that of D031 where the eastern foot of the Rocky Mountains meets the western edge of the Great Plains in Alberta, Montana, Wyoming, Colorado, and New Mexico. Generally, the predominance of Great Plains species (e.g., <i>Artemisia cana ssp. cana, Carex emoryi, Elaeagnus angustifolia, Panicum virgatum, Pascopyrum smithii, Salix interior</i> (in the strict sense), <i>Schoenoplectus pungens, Shepherdia argentea, Spartina pectinata</i>) will indicate the former, while the predominance of montane species (e.g., <i>Alnus incana ssp. tenuifolia, Betula occidentalis, Salix geyeriana, Salix irrorata, Salix monticola</i>) will indicate the latter.
933578	860365	Stands of D323 may intergrade with those of D033 in the Great Plains where saline playas, flats or marshes occur, and stands attributable to the different divisions may share species (e.g., <i>Hordeum jubatum, Pascopyrum smithii, Schoenoplectus pungens</i>). D033 is characterized by the importance of high salinity or alkalinity -species (e.g., <i>Atriplex patula, Distichlis spicata, Muhlenbergia asperifolia, Poa arida, Puccinellia nuttalliana, Salicornia rubra, Sarcobatus vermiculatus, Schoenoplectus americanus, Schoenoplectus maritimus, Sporobolus airoides, Suaeda calceoliformis</i>).
860408	860301	includes coastal vegetation in boreal and arctic regions to the north of D027.
860408	860346	includes upland grassland and shrubland vegetation further inland from the coastal vegetation of D027.
860408	860350	includes freshwater wetland vegetation over the range of D027, but mostly further inland.
860408	860294	includes salt-tolerant coastal vegetation of the inter-tidal zone (i.e., estuarine vegetation).
872761	872779	includes predominately conifer forests and woodlands of temperate continental climate areas that occur to the east of the D192. To the north, in northern British Columbia, D194 forests are a narrow band between coastal forests of D192 and boreal forests of D014.
872761	860348	includes warmer climate forests, woodlands and savannas dominated by oak and conifer species that occur south of D192.
872761	860385	includes cold, continental climate forests and woodlands that abut D192 in Alaska.
872761	872765	includes floodplain and swamp forests over the range of D192.
860385	860279	includes floodplain, swamp and bog/fen forests and woodlands over the range of D014.
943954	899373	occurs on upland slopes, canyon walls and other drier settings.
881398	866456	has similar ruderal alliances but rather than occurring in cool, semi-arid sites, stands occur in cool, temperate regions and include montane, subalpine and alpine areas. Vegetation lacks obligate wetland species and is not dominated by facultative wetland species.
881398	857308	has similar ruderal alliances but occurs on mesic to wet sites and vegetation either includes obligate wetland species or is dominated by facultative wetland species.
881398	874156	may include similar alliances, but is restricted to lowlands west of the Cascade Range.
881398	860755	may include similar alliances, but is restricted to cool, semi-arid desert regions.
874149	874156	is also dominated by non-native species but these are not limited to sand dunes and strictly coastal environs.
877397	877399	occurs south of Point Conception.
685460	687210	
686388	685095	
688803	683733	
683758	683747	
688186	687705	
933878	933803	
950065	841993	
687652	687131	
687665	686294	
683381	686294	
683381	687665	
689093	949675	
684099	689988	
684099	950084	
686569	686127	
685116	685562	
933803	933878	
802075	802084	
860326	860331	There is overlap with D036 and ~Great Basin Saltbush Scrub Macrogroup (M093)$$ in D040. However, there are generally very few phreatophytic (groundwater-dependent) species present in M093. Certain alliances, such as ~<i>Chrysothamnus albidus</i> Shrubland Alliance (A0834)$$ (currently within M171) are close ecologically to D036, and with further investigation, may be found to best fit there.
860326	860350	Within D040, some of the mesic associations in ~<i>Artemisia cana ssp. bolanderi - Artemisia cana ssp. viscidula</i> Steppe &amp; Shrubland Alliance (A3200)$$, in G304/M169) verge on moist meadow settings that are part of D031.
959267	959258	
959307	959310	
959327	685680	association of the southern Great Plains and Chihuahuan Desert.
959327	684905	northern Great Plains.
959327	689201	northern Great Plains.
959327	683738	
959327	683739	
959327	688824	
959346	959340	
688421	686717	
802084	802075	
953927	837238	
953927	837711	
953927	837727	
959042	857191	
959095	857191	
959108	857191	
959134	857191	
959042	857675	
959095	857675	
959108	857675	
959134	857675	
959042	858134	
959095	858134	
959108	858134	
959134	858134	
933582	860274	
860370	860275	
860284	860311	
860388	860311	
860331	860326	
860350	860326	
860409	860340	
860284	860386	
860346	860386	
860295	860404	
860301	860404	
893245	860404	
860294	861675	
860301	861675	
857258	837646	
857338	837646	
690009	688932	is common in the Western Allegheny Plateau within the range of CEGL004761, but it is a successional evergreen forest, typically a monoculture of <i>Pinus virginiana.</i>
942456	685730	from the Puget Sound area.
942456	685835	has basically no <i>Rhododendron macrophyllum</i> in the stands.
943698	683963	
946825	857252	
946825	877402	
943698	683249	
943698	686629	
946825	848810	
946825	833210	
899921	943191	
684308	942436	
683963	943698	
686629	943698	
684529	946361	
833244	877402	
833221	881413	
833221	931850	
837272	859820	
837149	902938	
835924	837244	
848810	946825	
877402	946825	
881410	881407	
884494	884503	
887295	887296	
860348	872779	
931842	931850	
931850	858054	
931850	877393	
860452	860585	
687665	683381	
686291	689091	
686119	685639	
860360	860348	
860346	860408	
860346	860302	
860346	860370	
860346	860340	
860386	933578	
860295	860374	
860295	860355	
860295	933578	
860274	872765	
860838	860743	is differentiated by its more southern distribution and presence of <i>Rubus spectabilis</i> as a dominant shrub.
860819	860808	resembles the general environment and dynamics of this group but is well separated by its characteristic species and higher species diversity.
860724	860839	is separated by range only.
860829	959756	is differentiated by an Arctic distribution and the lack of <i>Betula glandulosa</i>.
959740	959747	features <i>Salix pulchra</i> in the overstory but it occurs on mesic-moist sites.
900054	959794	
900054	959802	
900054	959812	
860838	959747	
872689	860763	
872774	860763	
857571	837646	
688575	689367	
684684	933845	
687323	933897	
687323	933911	
686765	933779	
686765	933791	
686026	933831	
686026	933845	
686026	933897	
686982	933779	
686982	933791	
802102	933897	
802102	933911	
685756	933831	
685756	933845	
878264	933803	
878264	933817	
933817	933803	
933845	933817	
684185	687753	
933350	933357	
838416	932050	
931837	838416	
931837	838459	
931837	836613	
931837	838501	
931837	877316	
684529	690009	
684975	686159	
684975	684177	
684559	690016	
860294	860350	especially ~Vancouverian Lowland Marsh, Wet Meadow &amp; Shrubland Macrogroup (M073)$$ which includes stands of somewhat brackish marshes with <i>Argentina anserina</i> and <i>Deschampsia caespitosa</i> alliances, often considered to be coastal salt marsh by some authors (Campbell 1986, Pickart 2006).
942436	684308	
942436	731481	
881403	866456	may share some dominant/diagnostic exotic species with ruderal riparian forests in California that would be included in ~Interior West Ruderal Riparian Forest &amp; Scrub Group (G510)$$.
899373	943954	
899373	943964	
899563	946343	
899566	946343	
899568	946343	
899760	943359	
899859	943229	
899942	943226	
833241	833201	
836963	902936	
687812	959258	
959276	684187	
833210	836605	
833210	946825	
856717	836605	
833224	902936	
837138	902938	
857785	857688	
866456	860755	
866456	881398	
866456	881403	
877394	877393	
887169	902938	
887298	887297	
685879	684188	
839507	948589	
839507	948606	
836772	948696	
836772	948716	
948589	948606	
948589	948696	
948589	948716	
686150	684984	
689988	684099	occurs north of the range of <i>Quercus ilicifolia</i>, and is characterized by the presence of northern conifers such as <i>Pinus resinosa</i> or <i>Picea rubens</i>.
950084	684099	is a natural type that occurs north of the range of <i>Quercus ilicifolia</i>, and includes occasional northern conifers <i>Pinus banksiana</i> and <i>Picea rubens</i>. This type has been misapplied in areas to the south where <i>Quercus ilicifolia</i> is lacking as a result of disturbance.
950182	871069	
871069	950182	
872765	860274	includes treed and open bogs and fens. In treed bogs, the trees are of lower stature and seldom reach 10 m.
690016	687080	
860343	860302	
860343	872779	
860279	860385	
689950	732843	of South Carolina.
861675	860325	
861675	860294	
861675	860301	
899763	842023	
860275	860370	Landscape features such as presence of forested ecosystems at lower elevations can be used to separate these divisions. Additionally, some floristic indices can be used, e.g., higher participation of boreal or Rocky Mountains floras.
959276	687065	
860275	860404	Separation of boreal shrublands from arctic shrublands is largely based on the increased stature and distinct floristic composition of tall-shrub communities in the boreal zone, but further review is needed to quantify these gradients.
860313	957919	
959235	688843	
959235	684573	occurs on pumice soils in eastern Oregon.
959235	683235	
959283	959276	
959747	959740	includes a wet sedge understory.
860351	860386	
933791	686765	
933791	686982	
933791	685271	
931856	899959	
931856	899960	
931856	899595	
688578	684185	
687535	686413	
683713	687535	
732722	689621	
684082	933803	
684082	933817	
684082	933897	
684082	933911	
685903	933803	
685903	933817	
685903	933878	
685903	933859	
685368	933803	
685368	933817	
838501	931836	
838501	931837	
685276	932251	
686159	684177	
686159	684975	
689132	689236	
942435	684308	
942435	731481	
926082	860232	This subclass contains flooded and swamp forests (which can transition to open bogs and marshes) and mangroves (which can be similar to salt marshes). Where tree cover exceeds 10%, stands are typically placed in Forest &amp; Woodland subclasses.
926082	860222	
860693	885033	
889709	858054	
881413	833221	
858054	931850	
860350	860408	
857688	857785	occurs in subtidal waters.
857602	836015	
887297	887298	shares many of the same character species but occurs to the north.
948589	839507	
821455	684421	
683704	689017	of medium-sized rivers and creeks in Piedmont/Ridge and Valley transition and adjacent Coastal Plain.
684733	684125	
933219	833254	
685957	689659	
685957	685845	
686994	685615	
860343	860311	
872765	872780	includes riparian, swamp and bog/fen forests from temperate continental climates of western North America directly to the east of D193.
872765	872761	includes upland forests within the range of D193. Moderately well-drained seepage forest are included in D192.
860385	872761	includes predominantly conifer forests and woodlands of temperate maritime (coastal) areas that occur to the south and west of the far western range of D014.
860385	872779	includes predominantly conifer forests and woodlands of temperate continental climatic areas that occur to the southwest of D014.
860385	860284	includes predominantly broad-leaved deciduous forests of temperate continental climatic areas that occur to the south and southeast of D014.
953927	866456	has similar ruderal alliances but rather than occurring in cool, semi-arid sites, stands occur in cool, temperate regions and include montane, subalpine and alpine areas. Vegetation lacks obligate wetland species and is not dominated by facultative wetland species.
953927	874156	may include similar alliances, but is restricted to lowlands west of the Cascade Range.
953927	857308	has similar ruderal alliances but occurs on mesic to wet sites and vegetation either includes obligate wetland species or is dominated by facultative wetland species.
953927	860755	may include similar alliances, but is restricted to cool, semi-arid desert regions.
849358	856737	occurs in warmer regions of the West.
860326	860302	overlaps narrowly at the southern extremes as higher mountains with D040 and lower fans and slopes of D039 interfinger, but is easily distinguished due to presence of strong diagnostics such as <i>Larrea tridentata, Encelia farinosa</i>, etc.
860317	933582	
872780	872765	
872780	872779	
893245	933578	Boreal wetlands are placed here.
837238	953927	
860710	932976	
872651	860496	
933574	860325	
933574	860357	
933574	885032	
860274	933582	The very different climate and floristic composition of pocosins warrants their own division.
685027	687194	can be distinguished by its slightly siltier soils, location in the Fall-Line Sandhills, and lack of <i>Aristida stricta</i>.
932248	688222	is more xeric and less species-rich. These two types can also be differentiated by the dominant oak species in the subcanopy/shrub layer: <i>Quercus margarettiae</i> in the case of CEGL007135 and <i>Quercus laevis</i> in CEGL004490.
932249	932248	is most similar to but has a substantially less developed upland hardwood component in the subcanopy and shrub layers.
899427	899425	is a more diverse set of mesic northern hardwoods.
899425	899427	
689418	685520	
689236	689132	
685520	689418	
685220	683098	
789852	790230	
899594	943181	
943191	899921	
943226	899942	may represent the same vegetation or at least in part.
946476	688460	is a related association from the Central Basin of Tennessee.
877393	877394	
877393	931850	
833283	884494	
833210	833209	
856641	849192	
856641	849198	
856641	849207	
837011	833196	
837011	837122	
